id1	id2	length	identity	similarity	gaps	score
MYL2_Domain1	CDH17_Domain1	9	66.7	66.7	NA	27
MYL2_Domain1	CDH17_Domain2	30	20	46.7	13.3	23.5
MYL2_Domain1	CDH17_Domain3	17	23.5	52.9	NA	19
MYL2_Domain1	CDH17_Domain4	5	80	80	NA	19
MYL2_Domain1	CDH17_Domain5	10	40	50	NA	17
MYL2_Domain1	CDH17_Domain6	16	31.2	50	12.5	19.5
MYL2_Domain1	CDH17_Domain7	20	30	60	NA	23
MYL2_Domain2	CDH17_Domain1	15	33.3	46.7	NA	18
MYL2_Domain2	CDH17_Domain2	9	44.4	66.7	NA	19
MYL2_Domain2	CDH17_Domain3	15	26.7	40	NA	17
MYL2_Domain2	CDH17_Domain4	8	50	62.5	NA	21
MYL2_Domain2	CDH17_Domain5	24	25	41.7	25	22.5
MYL2_Domain2	CDH17_Domain6	24	37.5	45.8	45.8	34
MYL2_Domain2	CDH17_Domain7	9	44.4	66.7	NA	21
MYL2_Domain3	CDH17_Domain1	24	37.5	50	12.5	29
MYL2_Domain3	CDH17_Domain2	16	25	50	NA	21
MYL2_Domain3	CDH17_Domain3	29	34.5	48.3	NA	27
MYL2_Domain3	CDH17_Domain4	8	37.5	62.5	NA	19
MYL2_Domain3	CDH17_Domain5	31	32.3	41.9	29	22.5
MYL2_Domain3	CDH17_Domain6	17	23.5	47.1	NA	20
MYL2_Domain3	CDH17_Domain7	16	25	50	NA	20
MYO10_Domain1	CDH17_Domain1	17	41.2	64.7	29.4	27
MYO10_Domain1	CDH17_Domain2	107	24.3	36.4	16.8	32.5
MYO10_Domain1	CDH17_Domain3	48	27.1	47.9	33.3	34.5
MYO10_Domain1	CDH17_Domain4	32	28.1	59.4	NA	30.5
MYO10_Domain1	CDH17_Domain5	53	26.4	41.5	15.1	33
MYO10_Domain1	CDH17_Domain6	20	35	50	NA	27
MYO10_Domain1	CDH17_Domain7	49	26.5	42.9	NA	30
MYO10_Domain2	CDH17_Domain1	15	20	33.3	NA	11
MYO10_Domain2	CDH17_Domain2	9	33.3	55.6	NA	13
MYO10_Domain2	CDH17_Domain3	12	33.3	66.7	NA	20
MYO10_Domain2	CDH17_Domain4	6	33.3	83.3	NA	13
MYO10_Domain2	CDH17_Domain5	3	33.3	100	NA	13
MYO10_Domain2	CDH17_Domain6	4	75	75	NA	17
MYO10_Domain2	CDH17_Domain7	8	37.5	62.5	NA	16
MYO10_Domain3	CDH17_Domain1	9	44.4	44.4	NA	15
MYO10_Domain3	CDH17_Domain2	8	50	75	NA	22
MYO10_Domain3	CDH17_Domain3	5	60	60	NA	15
MYO10_Domain3	CDH17_Domain4	6	50	83.3	NA	18
MYO10_Domain3	CDH17_Domain5	7	42.9	85.7	NA	22
MYO10_Domain3	CDH17_Domain6	6	33.3	66.7	NA	12
MYO10_Domain3	CDH17_Domain7	7	57.1	85.7	NA	18
MYO10_Domain4	CDH17_Domain1	4	75	100	NA	18
MYO10_Domain4	CDH17_Domain2	10	30	60	NA	18
MYO10_Domain4	CDH17_Domain3	7	57.1	71.4	NA	17
MYO10_Domain4	CDH17_Domain4	5	60	80	NA	15
MYO10_Domain4	CDH17_Domain5	6	50	83.3	NA	16
MYO10_Domain4	CDH17_Domain6	11	36.4	63.6	NA	20
MYO10_Domain4	CDH17_Domain7	20	35	50	NA	23
MYO10_Domain5	CDH17_Domain1	57	21.1	36.8	29.8	36.5
MYO10_Domain5	CDH17_Domain2	62	21	43.5	32.3	29.5
MYO10_Domain5	CDH17_Domain3	14	35.7	71.4	NA	27
MYO10_Domain5	CDH17_Domain4	44	20.5	47.7	NA	35
MYO10_Domain5	CDH17_Domain5	56	23.2	37.5	39.3	35
MYO10_Domain5	CDH17_Domain6	35	17.1	37.1	28.6	27.5
MYO10_Domain5	CDH17_Domain7	54	24.1	50	13	31
MYO10_Domain6	CDH17_Domain1	42	28.6	45.2	NA	26
MYO10_Domain6	CDH17_Domain2	26	30.8	57.7	15.4	22
MYO10_Domain6	CDH17_Domain3	17	35.3	58.8	NA	24
MYO10_Domain6	CDH17_Domain4	52	23.1	48.1	11.5	24.5
MYO10_Domain6	CDH17_Domain5	17	23.5	52.9	NA	22
MYO10_Domain6	CDH17_Domain6	4	100	100	NA	26
MYO10_Domain6	CDH17_Domain7	53	18.9	35.8	32.1	23
MYO10_Domain7	CDH17_Domain1	61	23	47.5	26.2	24.5
MYO10_Domain7	CDH17_Domain2	27	29.6	55.6	22.2	25
MYO10_Domain7	CDH17_Domain3	13	38.5	76.9	NA	31
MYO10_Domain7	CDH17_Domain4	121	26.4	40.5	33.1	47.5
MYO10_Domain7	CDH17_Domain5	36	22.2	47.2	19.4	25.5
MYO10_Domain7	CDH17_Domain6	29	31	55.2	NA	23
MYO10_Domain7	CDH17_Domain7	20	30	45	40	22
MYO10_Domain8	CDH17_Domain1	55	27.3	45.5	23.6	32
MYO10_Domain8	CDH17_Domain2	11	45.5	81.8	NA	28
MYO10_Domain8	CDH17_Domain3	37	27	43.2	16.2	32
MYO10_Domain8	CDH17_Domain4	102	24.5	38.2	32.4	33.5
MYO10_Domain8	CDH17_Domain5	80	23.8	41.2	25	38.5
MYO10_Domain8	CDH17_Domain6	93	22.6	31.2	23.7	27
MYO10_Domain8	CDH17_Domain7	64	23.4	35.9	34.4	34.5
MYO7A_Domain1	CDH17_Domain1	79	24.1	36.7	30.4	42.5
MYO7A_Domain1	CDH17_Domain2	29	31	44.8	NA	34
MYO7A_Domain1	CDH17_Domain3	61	26.2	42.6	39.3	39
MYO7A_Domain1	CDH17_Domain4	76	22.4	39.5	11.8	39.5
MYO7A_Domain1	CDH17_Domain5	38	34.2	50	13.2	40.5
MYO7A_Domain1	CDH17_Domain6	64	31.2	46.9	15.6	33.5
MYO7A_Domain1	CDH17_Domain7	58	27.6	41.4	10.3	37
MYO7A_Domain2	CDH17_Domain1	9	22.2	77.8	NA	21
MYO7A_Domain2	CDH17_Domain2	6	33.3	66.7	NA	13
MYO7A_Domain2	CDH17_Domain3	13	30.8	53.8	NA	15
MYO7A_Domain2	CDH17_Domain4	7	42.9	71.4	NA	16
MYO7A_Domain2	CDH17_Domain5	8	37.5	75	NA	19
MYO7A_Domain2	CDH17_Domain6	3	66.7	100	NA	13
MYO7A_Domain2	CDH17_Domain7	6	50	66.7	NA	16
MYO7A_Domain3	CDH17_Domain1	7	42.9	57.1	NA	16
MYO7A_Domain3	CDH17_Domain2	5	60	60	NA	13
MYO7A_Domain3	CDH17_Domain3	6	33.3	50	NA	14
MYO7A_Domain3	CDH17_Domain4	5	60	80	NA	14
MYO7A_Domain3	CDH17_Domain5	5	40	80	NA	16
MYO7A_Domain3	CDH17_Domain6	3	66.7	66.7	NA	14
MYO7A_Domain3	CDH17_Domain7	7	57.1	57.1	NA	17
MYO7A_Domain4	CDH17_Domain1	12	33.3	66.7	NA	18
MYO7A_Domain4	CDH17_Domain2	6	50	66.7	NA	13
MYO7A_Domain4	CDH17_Domain3	8	50	50	NA	17
MYO7A_Domain4	CDH17_Domain4	13	30.8	61.5	NA	19
MYO7A_Domain4	CDH17_Domain5	3	100	100	NA	15
MYO7A_Domain4	CDH17_Domain6	5	40	100	NA	15
MYO7A_Domain4	CDH17_Domain7	6	50	50	NA	15
MYO7A_Domain5	CDH17_Domain1	8	62.5	75	NA	22
MYO7A_Domain5	CDH17_Domain2	5	60	80	NA	14
MYO7A_Domain5	CDH17_Domain3	5	60	60	NA	14
MYO7A_Domain5	CDH17_Domain4	4	50	100	NA	14
MYO7A_Domain5	CDH17_Domain5	15	26.7	53.3	NA	17
MYO7A_Domain5	CDH17_Domain6	4	75	100	NA	17
MYO7A_Domain5	CDH17_Domain7	15	33.3	53.3	NA	20
MYO7A_Domain6	CDH17_Domain1	5	60	80	NA	15
MYO7A_Domain6	CDH17_Domain2	2	50	100	NA	13
MYO7A_Domain6	CDH17_Domain3	9	33.3	55.6	NA	13
MYO7A_Domain6	CDH17_Domain4	9	55.6	77.8	11.1	22
MYO7A_Domain6	CDH17_Domain5	6	66.7	100	NA	24
MYO7A_Domain6	CDH17_Domain6	5	60	60	NA	12
MYO7A_Domain6	CDH17_Domain7	12	33.3	50	NA	15
MYO7A_Domain7	CDH17_Domain1	105	21	39	21.9	31.5
MYO7A_Domain7	CDH17_Domain2	82	26.8	45.1	19.5	41.5
MYO7A_Domain7	CDH17_Domain3	10	50	60	NA	27
MYO7A_Domain7	CDH17_Domain4	58	27.6	36.2	27.6	30.5
MYO7A_Domain7	CDH17_Domain5	62	22.6	35.5	43.5	35
MYO7A_Domain7	CDH17_Domain6	112	22.3	38.4	30.4	35
MYO7A_Domain7	CDH17_Domain7	20	40	50	40	26
MYO7A_Domain8	CDH17_Domain1	50	32	40	24	27
MYO7A_Domain8	CDH17_Domain2	91	19.8	38.5	24.2	29.5
MYO7A_Domain8	CDH17_Domain3	16	50	62.5	NA	27
MYO7A_Domain8	CDH17_Domain4	38	26.3	34.2	10.5	31.5
MYO7A_Domain8	CDH17_Domain5	33	33.3	48.5	NA	33
MYO7A_Domain8	CDH17_Domain6	28	28.6	42.9	17.9	27
MYO7A_Domain8	CDH17_Domain7	7	71.4	85.7	NA	28
MYO7A_Domain9	CDH17_Domain1	7	42.9	100	NA	23
MYO7A_Domain9	CDH17_Domain2	31	35.5	41.9	22.6	28
MYO7A_Domain9	CDH17_Domain3	5	60	80	NA	21
MYO7A_Domain9	CDH17_Domain4	62	27.4	43.5	12.9	34.5
MYO7A_Domain9	CDH17_Domain5	37	35.1	48.6	NA	43.5
MYO7A_Domain9	CDH17_Domain6	23	34.8	47.8	34.8	32.5
MYO7A_Domain9	CDH17_Domain7	21	28.6	47.6	NA	22
MYO7A_Domain10	CDH17_Domain1	70	25.7	38.6	25.7	31
MYO7A_Domain10	CDH17_Domain2	48	27.1	47.9	12.5	28.5
MYO7A_Domain10	CDH17_Domain3	21	33.3	66.7	NA	26
MYO7A_Domain10	CDH17_Domain4	53	22.6	37.7	35.8	23.5
MYO7A_Domain10	CDH17_Domain5	23	39.1	47.8	NA	24.5
MYO7A_Domain10	CDH17_Domain6	44	15.9	40.9	20.5	26
MYO7A_Domain10	CDH17_Domain7	65	24.6	41.5	18.5	33.5
MYO7A_Domain11	CDH17_Domain1	73	19.2	38.4	43.8	35
MYO7A_Domain11	CDH17_Domain2	55	23.6	34.5	36.4	35
MYO7A_Domain11	CDH17_Domain3	88	19.3	34.1	19.3	38
MYO7A_Domain11	CDH17_Domain4	10	30	90	NA	25
MYO7A_Domain11	CDH17_Domain5	42	21.4	40.5	NA	33
MYO7A_Domain11	CDH17_Domain6	90	18.9	34.4	24.4	36.5
MYO7A_Domain11	CDH17_Domain7	93	22.6	32.3	48.4	27.5
NCAM1_Domain1	CDH17_Domain1	25	32	52	12	23
NCAM1_Domain1	CDH17_Domain2	15	40	66.7	NA	25
NCAM1_Domain1	CDH17_Domain3	62	29	38.7	25.8	33
NCAM1_Domain1	CDH17_Domain4	28	28.6	46.4	NA	29
NCAM1_Domain1	CDH17_Domain5	86	16.3	32.6	38.4	26.5
NCAM1_Domain1	CDH17_Domain6	15	33.3	60	NA	22
NCAM1_Domain1	CDH17_Domain7	13	30.8	61.5	NA	24
NCAM1_Domain2	CDH17_Domain1	92	19.6	35.9	19.6	27.5
NCAM1_Domain2	CDH17_Domain2	22	40.9	45.5	27.3	23
NCAM1_Domain2	CDH17_Domain3	8	50	75	NA	21
NCAM1_Domain2	CDH17_Domain4	13	30.8	76.9	NA	25
NCAM1_Domain2	CDH17_Domain5	9	55.6	77.8	NA	24
NCAM1_Domain2	CDH17_Domain6	10	40	60	NA	19
NCAM1_Domain2	CDH17_Domain7	30	30	43.3	30	28
NCAM1_Domain3	CDH17_Domain1	34	26.5	41.2	NA	29
NCAM1_Domain3	CDH17_Domain2	56	25	39.3	28.6	25.5
NCAM1_Domain3	CDH17_Domain3	70	25.7	42.9	25.7	38.5
NCAM1_Domain3	CDH17_Domain4	92	20.7	34.8	32.6	28
NCAM1_Domain3	CDH17_Domain5	13	38.5	69.2	NA	23
NCAM1_Domain3	CDH17_Domain6	28	25	35.7	10.7	21
NCAM1_Domain3	CDH17_Domain7	15	33.3	66.7	NA	30
NCAM1_Domain4	CDH17_Domain1	71	22.5	43.7	15.5	26.5
NCAM1_Domain4	CDH17_Domain2	49	22.4	46.9	18.4	25
NCAM1_Domain4	CDH17_Domain3	37	29.7	35.1	35.1	26.5
NCAM1_Domain4	CDH17_Domain4	82	20.7	45.1	NA	45.5
NCAM1_Domain4	CDH17_Domain5	26	34.6	57.7	NA	37
NCAM1_Domain4	CDH17_Domain6	24	33.3	50	NA	22
NCAM1_Domain4	CDH17_Domain7	12	50	66.7	NA	28
NCAM1_Domain5	CDH17_Domain1	64	20.3	37.5	40.6	32.5
NCAM1_Domain5	CDH17_Domain2	60	31.7	50	15	39.5
NCAM1_Domain5	CDH17_Domain3	15	46.7	53.3	26.7	26.5
NCAM1_Domain5	CDH17_Domain4	39	28.2	35.9	41	27
NCAM1_Domain5	CDH17_Domain5	20	30	45	NA	28
NCAM1_Domain5	CDH17_Domain6	14	42.9	57.1	NA	23
NCAM1_Domain5	CDH17_Domain7	35	25.7	45.7	NA	27.5
NCAM1_Domain6	CDH17_Domain1	15	33.3	80	NA	30
NCAM1_Domain6	CDH17_Domain2	40	22.5	42.5	NA	25
NCAM1_Domain6	CDH17_Domain3	27	29.6	55.6	33.3	23.5
NCAM1_Domain6	CDH17_Domain4	22	27.3	50	NA	26
NCAM1_Domain6	CDH17_Domain5	65	27.7	44.6	12.3	34.5
NCAM1_Domain6	CDH17_Domain6	36	30.6	50	NA	28.5
NCAM1_Domain6	CDH17_Domain7	27	33.3	44.4	25.9	29
NCAM1_Domain7	CDH17_Domain1	36	27.8	47.2	22.2	22
NCAM1_Domain7	CDH17_Domain2	30	30	43.3	13.3	28.5
NCAM1_Domain7	CDH17_Domain3	75	25.3	44	20	50.5
NCAM1_Domain7	CDH17_Domain4	9	44.4	77.8	NA	22
NCAM1_Domain7	CDH17_Domain5	86	22.1	39.5	26.7	24.5
NCAM1_Domain7	CDH17_Domain6	86	26.7	40.7	24.4	33
NCAM1_Domain7	CDH17_Domain7	12	58.3	75	NA	33
NECTIN1_Domain1	CDH17_Domain1	13	30.8	61.5	NA	21
NECTIN1_Domain1	CDH17_Domain2	59	20.3	39	28.8	29.5
NECTIN1_Domain1	CDH17_Domain3	75	24	45.3	34.7	40
NECTIN1_Domain1	CDH17_Domain4	78	23.1	38.5	29.5	32
NECTIN1_Domain1	CDH17_Domain5	18	27.8	55.6	NA	27
NECTIN1_Domain1	CDH17_Domain6	38	31.6	44.7	26.3	26
NECTIN1_Domain1	CDH17_Domain7	19	31.6	42.1	NA	23
NECTIN1_Domain2	CDH17_Domain1	59	20.3	39	13.6	35.5
NECTIN1_Domain2	CDH17_Domain2	28	25	46.4	28.6	29.5
NECTIN1_Domain2	CDH17_Domain3	29	37.9	44.8	NA	29.5
NECTIN1_Domain2	CDH17_Domain4	47	25.5	38.3	34	31
NECTIN1_Domain2	CDH17_Domain5	6	50	100	NA	21
NECTIN1_Domain2	CDH17_Domain6	91	23.1	44	14.3	45
NECTIN1_Domain2	CDH17_Domain7	39	30.8	51.3	10.3	32
NECTIN1_Domain3	CDH17_Domain1	70	24.3	38.6	14.3	34
NECTIN1_Domain3	CDH17_Domain2	66	27.3	36.4	33.3	37
NECTIN1_Domain3	CDH17_Domain3	16	31.2	56.2	NA	22
NECTIN1_Domain3	CDH17_Domain4	26	30.8	34.6	26.9	21
NECTIN1_Domain3	CDH17_Domain5	67	26.9	41.8	17.9	38
NECTIN1_Domain3	CDH17_Domain6	23	30.4	47.8	47.8	27
NECTIN1_Domain3	CDH17_Domain7	21	47.6	61.9	NA	34.5
NEO1_Domain1	CDH17_Domain1	76	21.1	38.2	34.2	29
NEO1_Domain1	CDH17_Domain2	59	22	37.3	44.1	29.5
NEO1_Domain1	CDH17_Domain3	68	16.2	36.8	33.8	40
NEO1_Domain1	CDH17_Domain4	53	22.6	37.7	NA	28
NEO1_Domain1	CDH17_Domain5	32	15.6	43.8	NA	24
NEO1_Domain1	CDH17_Domain6	37	29.7	37.8	43.2	23
NEO1_Domain1	CDH17_Domain7	83	19.3	34.9	33.7	25
NEO1_Domain2	CDH17_Domain1	29	27.6	41.4	10.3	26
NEO1_Domain2	CDH17_Domain2	36	33.3	41.7	38.9	25
NEO1_Domain2	CDH17_Domain3	70	27.1	41.4	22.9	36.5
NEO1_Domain2	CDH17_Domain4	91	22	38.5	19.8	37.5
NEO1_Domain2	CDH17_Domain5	24	29.2	45.8	12.5	23
NEO1_Domain2	CDH17_Domain6	16	50	56.2	NA	23
NEO1_Domain2	CDH17_Domain7	22	36.4	50	27.3	27.5
NEO1_Domain3	CDH17_Domain1	40	25	45	35	21.5
NEO1_Domain3	CDH17_Domain2	34	17.6	41.2	NA	25
NEO1_Domain3	CDH17_Domain3	19	26.3	57.9	NA	29
NEO1_Domain3	CDH17_Domain4	47	23.4	38.3	29.8	25.5
NEO1_Domain3	CDH17_Domain5	15	46.7	73.3	NA	32
NEO1_Domain3	CDH17_Domain6	42	35.7	42.9	28.6	31.5
NEO1_Domain3	CDH17_Domain7	25	44	56	20	31.5
NEO1_Domain4	CDH17_Domain1	75	26.7	37.3	32	36.5
NEO1_Domain4	CDH17_Domain2	27	33.3	44.4	NA	25.5
NEO1_Domain4	CDH17_Domain3	56	21.4	41.1	17.9	28
NEO1_Domain4	CDH17_Domain4	14	35.7	64.3	NA	19
NEO1_Domain4	CDH17_Domain5	33	33.3	48.5	NA	37
NEO1_Domain4	CDH17_Domain6	38	26.3	39.5	28.9	20
NEO1_Domain4	CDH17_Domain7	13	30.8	46.2	NA	21
NEO1_Domain5	CDH17_Domain1	45	20	44.4	33.3	24
NEO1_Domain5	CDH17_Domain2	80	23.8	31.2	38.8	30.5
NEO1_Domain5	CDH17_Domain3	82	24.4	42.7	17.1	43.5
NEO1_Domain5	CDH17_Domain4	17	29.4	52.9	NA	27
NEO1_Domain5	CDH17_Domain5	13	46.2	61.5	NA	30
NEO1_Domain5	CDH17_Domain6	64	28.1	45.3	NA	38.5
NEO1_Domain5	CDH17_Domain7	22	27.3	45.5	13.6	22
NEO1_Domain6	CDH17_Domain1	96	21.9	41.7	24	39
NEO1_Domain6	CDH17_Domain2	17	35.3	52.9	29.4	27
NEO1_Domain6	CDH17_Domain3	86	26.7	41.9	14	56
NEO1_Domain6	CDH17_Domain4	45	26.7	46.7	17.8	31
NEO1_Domain6	CDH17_Domain5	55	27.3	50.9	14.5	44.5
NEO1_Domain6	CDH17_Domain6	32	28.1	43.8	NA	25.5
NEO1_Domain6	CDH17_Domain7	49	26.5	38.8	46.9	32
NEO1_Domain7	CDH17_Domain1	26	50	57.7	19.2	43.5
NEO1_Domain7	CDH17_Domain2	43	27.9	41.9	25.6	34.5
NEO1_Domain7	CDH17_Domain3	20	30	35	30	23.5
NEO1_Domain7	CDH17_Domain4	9	66.7	88.9	11.1	24
NEO1_Domain7	CDH17_Domain5	38	18.4	36.8	18.4	22
NEO1_Domain7	CDH17_Domain6	71	29.6	42.3	22.5	40.5
NEO1_Domain7	CDH17_Domain7	46	30.4	47.8	21.7	27.5
NEO1_Domain8	CDH17_Domain1	12	41.7	58.3	NA	24
NEO1_Domain8	CDH17_Domain2	25	40	40	36	31
NEO1_Domain8	CDH17_Domain3	38	23.7	39.5	36.8	24
NEO1_Domain8	CDH17_Domain4	73	24.7	43.8	12.3	27
NEO1_Domain8	CDH17_Domain5	48	25	47.9	27.1	24
NEO1_Domain8	CDH17_Domain6	64	21.9	40.6	10.9	26
NEO1_Domain8	CDH17_Domain7	73	23.3	39.7	35.6	32.5
NEO1_Domain9	CDH17_Domain1	18	27.8	50	NA	25
NEO1_Domain9	CDH17_Domain2	64	23.4	39.1	14.1	23
NEO1_Domain9	CDH17_Domain3	25	36	44	24	29
NEO1_Domain9	CDH17_Domain4	25	28	52	NA	29
NEO1_Domain9	CDH17_Domain5	91	23.1	39.6	31.9	39.5
NEO1_Domain9	CDH17_Domain6	18	27.8	44.4	NA	23
NEO1_Domain9	CDH17_Domain7	22	22.7	50	NA	21
NEO1_Domain10	CDH17_Domain1	82	25.6	40.2	29.3	49.5
NEO1_Domain10	CDH17_Domain2	62	25.8	41.9	27.4	41.5
NEO1_Domain10	CDH17_Domain3	37	32.4	43.2	37.8	26.5
NEO1_Domain10	CDH17_Domain4	33	33.3	42.4	NA	25.5
NEO1_Domain10	CDH17_Domain5	37	24.3	45.9	10.8	27.5
NEO1_Domain10	CDH17_Domain6	92	21.7	38	17.4	31.5
NEO1_Domain10	CDH17_Domain7	75	16	32	21.3	34.5
NFKB1_Domain1	CDH17_Domain1	121	21.5	38.8	34.7	38
NFKB1_Domain1	CDH17_Domain2	11	63.6	72.7	NA	32
NFKB1_Domain1	CDH17_Domain3	62	22.6	41.9	33.9	42
NFKB1_Domain1	CDH17_Domain4	86	19.8	43	12.8	40
NFKB1_Domain1	CDH17_Domain5	83	20.5	34.9	27.7	37
NFKB1_Domain1	CDH17_Domain6	46	26.1	37	23.9	26.5
NFKB1_Domain1	CDH17_Domain7	11	45.5	54.5	NA	26
NFKB1_Domain2	CDH17_Domain1	21	33.3	61.9	23.8	23.5
NFKB1_Domain2	CDH17_Domain2	108	19.4	38	27.8	30.5
NFKB1_Domain2	CDH17_Domain3	9	33.3	55.6	NA	16
NFKB1_Domain2	CDH17_Domain4	27	40.7	55.6	18.5	25
NFKB1_Domain2	CDH17_Domain5	7	57.1	71.4	NA	21
NFKB1_Domain2	CDH17_Domain6	38	18.4	42.1	15.8	22.5
NFKB1_Domain2	CDH17_Domain7	13	46.2	61.5	NA	26
NR2F2_Domain1	CDH17_Domain1	12	33.3	58.3	NA	24
NR2F2_Domain1	CDH17_Domain2	37	18.9	51.4	21.6	27.5
NR2F2_Domain1	CDH17_Domain3	26	26.9	46.2	30.8	22
NR2F2_Domain1	CDH17_Domain4	74	23	32.4	25.7	28.5
NR2F2_Domain1	CDH17_Domain5	54	20.4	40.7	16.7	26.5
NR2F2_Domain1	CDH17_Domain6	22	50	54.5	18.2	24
NR2F2_Domain1	CDH17_Domain7	23	26.1	56.5	21.7	25
NR4A1_Domain1	CDH17_Domain1	27	25.9	40.7	29.6	26.5
NR4A1_Domain1	CDH17_Domain2	23	30.4	56.5	26.1	27.5
NR4A1_Domain1	CDH17_Domain3	12	33.3	75	NA	26
NR4A1_Domain1	CDH17_Domain4	23	26.1	52.2	13	27
NR4A1_Domain1	CDH17_Domain5	17	29.4	52.9	NA	23
NR4A1_Domain1	CDH17_Domain6	51	27.5	43.1	11.8	31
NR4A1_Domain1	CDH17_Domain7	125	24.8	36	30.4	34
NSD2_Domain1	CDH17_Domain1	31	32.3	51.6	12.9	22
NSD2_Domain1	CDH17_Domain2	15	26.7	60	NA	17
NSD2_Domain1	CDH17_Domain3	30	16.7	46.7	NA	19
NSD2_Domain1	CDH17_Domain4	26	23.1	46.2	23.1	19.5
NSD2_Domain1	CDH17_Domain5	38	28.9	42.1	18.4	21.5
NSD2_Domain1	CDH17_Domain6	27	25.9	44.4	11.1	19.5
NSD2_Domain1	CDH17_Domain7	27	22.2	40.7	14.8	22.5
NSD2_Domain2	CDH17_Domain1	6	50	66.7	NA	17
NSD2_Domain2	CDH17_Domain2	22	27.3	40.9	18.2	15.5
NSD2_Domain2	CDH17_Domain3	21	33.3	52.4	NA	27
NSD2_Domain2	CDH17_Domain4	4	75	100	NA	18
NSD2_Domain2	CDH17_Domain5	20	25	45	NA	22
NSD2_Domain2	CDH17_Domain6	36	25	33.3	38.9	25.5
NSD2_Domain2	CDH17_Domain7	10	40	70	NA	31
NSD2_Domain3	CDH17_Domain1	16	31.2	50	18.8	18
NSD2_Domain3	CDH17_Domain2	8	25	75	NA	18
NSD2_Domain3	CDH17_Domain3	7	42.9	71.4	NA	19
NSD2_Domain3	CDH17_Domain4	18	16.7	55.6	NA	18
NSD2_Domain3	CDH17_Domain5	22	13.6	54.5	NA	20
NSD2_Domain3	CDH17_Domain6	9	44.4	66.7	NA	20
NSD2_Domain3	CDH17_Domain7	10	50	60	NA	32
NSD2_Domain4	CDH17_Domain1	49	28.6	38.8	14.3	28
NSD2_Domain4	CDH17_Domain2	32	15.6	46.9	18.8	17.5
NSD2_Domain4	CDH17_Domain3	47	27.7	44.7	10.6	34
NSD2_Domain4	CDH17_Domain4	54	22.2	38.9	29.6	28.5
NSD2_Domain4	CDH17_Domain5	8	62.5	75	NA	24
NSD2_Domain4	CDH17_Domain6	46	23.9	45.7	17.4	33.5
NSD2_Domain4	CDH17_Domain7	35	31.4	48.6	NA	26.5
NSD2_Domain5	CDH17_Domain1	8	25	62.5	NA	12
NSD2_Domain5	CDH17_Domain2	4	50	75	NA	11
NSD2_Domain5	CDH17_Domain3	2	100	100	NA	10
NSD2_Domain5	CDH17_Domain4	4	75	100	NA	20
NSD2_Domain5	CDH17_Domain5	5	60	60	NA	16
NSD2_Domain5	CDH17_Domain6	6	50	66.7	NA	14
NSD2_Domain5	CDH17_Domain7	10	40	50	NA	27
NTRK2_Domain1	CDH17_Domain1	14	35.7	42.9	NA	17
NTRK2_Domain1	CDH17_Domain2	8	50	50	12.5	17
NTRK2_Domain1	CDH17_Domain3	5	60	80	NA	20
NTRK2_Domain1	CDH17_Domain4	3	100	100	NA	18
NTRK2_Domain1	CDH17_Domain5	4	50	75	NA	15
NTRK2_Domain1	CDH17_Domain6	3	100	100	NA	16
NTRK2_Domain1	CDH17_Domain7	9	55.6	66.7	NA	26
NTRK2_Domain2	CDH17_Domain1	10	40	70	NA	18
NTRK2_Domain2	CDH17_Domain2	20	35	55	10	20.5
NTRK2_Domain2	CDH17_Domain3	5	80	80	NA	23
NTRK2_Domain2	CDH17_Domain4	30	36.7	36.7	33.3	25.5
NTRK2_Domain2	CDH17_Domain5	25	40	52	NA	31.5
NTRK2_Domain2	CDH17_Domain6	3	66.7	100	NA	18
NTRK2_Domain2	CDH17_Domain7	7	71.4	71.4	14.3	23
NTRK2_Domain3	CDH17_Domain1	28	32.1	39.3	NA	23
NTRK2_Domain3	CDH17_Domain2	68	23.5	38.2	30.9	28.5
NTRK2_Domain3	CDH17_Domain3	28	35.7	50	NA	38
NTRK2_Domain3	CDH17_Domain4	29	31	37.9	24.1	25.5
NTRK2_Domain3	CDH17_Domain5	25	32	52	20	28
NTRK2_Domain3	CDH17_Domain6	87	18.4	40.2	37.9	45
NTRK2_Domain3	CDH17_Domain7	78	24.4	35.9	28.2	37.5
NTRK2_Domain4	CDH17_Domain1	44	25	38.6	43.2	30.5
NTRK2_Domain4	CDH17_Domain2	59	20.3	40.7	30.5	31.5
NTRK2_Domain4	CDH17_Domain3	33	24.2	45.5	24.2	21
NTRK2_Domain4	CDH17_Domain4	20	35	40	40	23.5
NTRK2_Domain4	CDH17_Domain5	30	36.7	43.3	26.7	38
NTRK2_Domain4	CDH17_Domain6	17	35.3	52.9	11.8	22.5
NTRK2_Domain4	CDH17_Domain7	27	33.3	55.6	14.8	27
NTRK2_Domain5	CDH17_Domain1	81	18.5	40.7	21	31
NTRK2_Domain5	CDH17_Domain2	27	29.6	51.9	25.9	31
NTRK2_Domain5	CDH17_Domain3	47	29.8	38.3	38.3	36.5
NTRK2_Domain5	CDH17_Domain4	36	30.6	44.4	16.7	37.5
NTRK2_Domain5	CDH17_Domain5	54	25.9	42.6	25.9	25.5
NTRK2_Domain5	CDH17_Domain6	20	30	45	NA	25
NTRK2_Domain5	CDH17_Domain7	26	34.6	53.8	11.5	31
PALLD_Domain1	CDH17_Domain1	11	27.3	72.7	NA	21
PALLD_Domain1	CDH17_Domain2	10	60	80	NA	30
